awayTeam,awayTeamKit,competition,date,endPeriod1,endPeriod2,homeTeam,homeTeamKit,homeTeamStartLeft,id,period1,period2,season,stadium,startPeriod1,startPeriod2,videos,week
"{'id': '434', 'name': 'Cuiabá', 'shortName': 'CUI'}","{'name': 'Home', 'primaryColor': '#ffff00', 'primaryTextColor': '#339900', 'secondaryColor': '#339900', 'secondaryTextColor': '#ffff00'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-06-27T00:00:00,2989.423,6210.611,"{'id': '516', 'name': 'Vasco da Gama', 'shortName': 'VDG'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#ff0000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",False,12614,48.06028333333333,52.7105,2023,"{'id': '365', 'name': 'Estádio São Januário', 'pitchLength': 105.0, 'pitchWidth': 68.0}",105.806,3047.981,"{'fps': 29.97, 'id': '10784', 'videoUrl': 'epitome-staging.pff.com/en/film_room/0e1efaf8-068d-4ac0-9626-86f100b31d96'}",12
"{'id': '428', 'name': 'Atlético Mineiro', 'shortName': 'ATM'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-06-24T21:30:00,2958.959,6195.262,"{'id': '437', 'name': 'Fortaleza', 'shortName': 'FRT'}","{'name': 'Home', 'primaryColor': '#0d5aa5', 'primaryTextColor': '#ffffff', 'secondaryColor': '#e31d1a', 'secondaryTextColor': '#ffffff'}",True,12615,48.03914999999999,52.87955,2023,"{'id': '355', 'name': 'Arena Castelao', 'pitchLength': 105.0, 'pitchWidth': 68.0}",76.61,3022.489,"{'fps': 29.97, 'id': '10767', 'videoUrl': 'epitome-staging.pff.com/en/film_room/53940ea9-ace1-48f4-96cb-180786ddbd64'}",12
"{'id': '516', 'name': 'Vasco da Gama', 'shortName': 'VDG'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#ff0000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-07-02T19:00:00,3010.844,6181.248,"{'id': '430', 'name': 'Botafogo', 'shortName': 'BOT'}","{'name': 'Home', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",False,12616,50.12623333333333,52.709933333333325,2023,"{'id': '363', 'name': 'Estádio Olímpico Nilton Santos', 'pitchLength': 105.0, 'pitchWidth': 68.0}",3.27,3018.652,"{'fps': 29.97, 'id': '10850', 'videoUrl': 'epitome-staging.pff.com/en/film_room/68a5f6d7-abd5-4532-bcfb-8164caac260b'}",13
"{'id': '433', 'name': 'Coritiba', 'shortName': 'CTB'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#04690f', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-07-03T23:00:00,3105.172,6383.784,"{'id': '438', 'name': 'Goiás', 'shortName': 'GOI'}","{'name': 'Home', 'primaryColor': '#005e4f', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#005e4f'}",False,12617,50.59781666666667,53.55578333333333,2023,"{'id': '375', 'name': 'Estádio de Hailé Pinheiro', 'pitchLength': 105.0, 'pitchWidth': 68.0}",69.303,3170.437,"{'fps': 29.97, 'id': '10864', 'videoUrl': 'epitome-staging.pff.com/en/film_room/a43121dd-b8cd-4cfd-947e-4f82d01b76e8'}",13
"{'id': '514', 'name': 'Cruzeiro', 'shortName': 'CRZ'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#0000CD', 'secondaryColor': '#0000CD', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-07-02T00:00:00,3252.486,6578.078,"{'id': '439', 'name': 'Internacional', 'shortName': 'INL'}","{'name': 'Home', 'primaryColor': '#c20c18', 'primaryTextColor': '#f8f0e3', 'secondaryColor': '#f8f0e3', 'secondaryTextColor': '#c20c18'}",False,12618,52.93793333333333,55.09731666666667,2023,"{'id': '360', 'name': 'Estadio Beira-Rio', 'pitchLength': 105.0, 'pitchWidth': 68.0}",76.21,3272.239,"{'fps': 29.97, 'id': '10846', 'videoUrl': 'epitome-staging.pff.com/en/film_room/b67bfae7-8bd6-49df-b592-07566a5d0e5d'}",13
"{'id': '425', 'name': 'América Mineiro', 'shortName': 'AMM'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#008000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#00f000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-07-02T19:00:00,3233.166,6362.196,"{'id': '428', 'name': 'Atlético Mineiro', 'shortName': 'ATM'}","{'name': 'Home', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",False,12619,52.51195,50.766333333333336,2023,"{'id': '349', 'name': 'Mineirao', 'pitchLength': 105.0, 'pitchWidth': 68.0}",82.449,3316.216,"{'fps': 29.97, 'id': '10848', 'videoUrl': 'epitome-staging.pff.com/en/film_room/d6b632ea-45aa-4fea-9e53-38d2bafd26b5'}",13
"{'id': '443', 'name': 'Santos FC', 'shortName': 'STS'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#FFFF00'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-07-02T21:30:00,3092.893,6203.804,"{'id': '434', 'name': 'Cuiabá', 'shortName': 'CUI'}","{'name': 'Home', 'primaryColor': '#ffff00', 'primaryTextColor': '#339900', 'secondaryColor': '#339900', 'secondaryTextColor': '#ffff00'}",False,12620,49.90323333333333,51.20065,2023,"{'id': '351', 'name': 'Arena Pantanal', 'pitchLength': 105.0, 'pitchWidth': 68.0}",98.699,3131.765,"{'fps': 29.97, 'id': '10851', 'videoUrl': 'epitome-staging.pff.com/en/film_room/6c33bbbf-1597-4f66-9cac-5a42fc4894d8'}",13
"{'id': '441', 'name': 'Palmeiras', 'shortName': 'PAL'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#006437', 'secondaryColor': '#006437', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-07-02T19:00:00,3131.565,6366.221,"{'id': '426', 'name': 'Athletico Paranaense', 'shortName': 'APR'}","{'name': 'Home', 'primaryColor': '#b0000b', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#b0000b'}",True,12621,52.1427,53.86699999999999,2023,"{'id': '352', 'name': 'Arena da Baixada', 'pitchLength': 105.0, 'pitchWidth': 68.0}",3.003,3134.201,"{'fps': 29.97, 'id': '10849', 'videoUrl': 'epitome-staging.pff.com/en/film_room/ba54d283-9ce9-4a6b-b630-bff434aa55c5'}",13
"{'id': '437', 'name': 'Fortaleza', 'shortName': 'FRT'}","{'name': 'Home', 'primaryColor': '#0d5aa5', 'primaryTextColor': '#ffffff', 'secondaryColor': '#e31d1a', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-07-01T21:30:00,3021.922,5966.033,"{'id': '435', 'name': 'Flamengo', 'shortName': 'FLA'}","{'name': 'Home', 'primaryColor': '#c22a1e', 'primaryTextColor': '#000000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#c22a1e'}",True,12622,50.31698333333334,48.9117,2023,"{'id': '364', 'name': 'Maracanã', 'pitchLength': 105.0, 'pitchWidth': 68.0}",2.903,3031.331,"{'fps': 29.97, 'id': '10845', 'videoUrl': 'epitome-staging.pff.com/en/film_room/a1294193-32c4-4fca-96ea-119b7a4e91fd'}",13
"{'id': '442', 'name': 'Red Bull Bragantino', 'shortName': 'RBB'}","{'name': '3rd', 'primaryColor': '#ff0000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#ff0000'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-07-02T14:00:00,2909.576,6050.05,"{'id': '432', 'name': 'Corinthians', 'shortName': 'COR'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",True,12623,48.40118333333333,51.9297,2023,"{'id': '368', 'name': 'Arena Corinthians', 'pitchLength': 105.0, 'pitchWidth': 68.0}",5.505,2934.268,"{'fps': 29.97, 'id': '10847', 'videoUrl': 'epitome-staging.pff.com/en/film_room/a30ec9c6-f3c9-4884-91ca-359797253a80'}",13
"{'id': '436', 'name': 'Fluminense FC', 'shortName': 'FMN'}","{'name': 'Home', 'primaryColor': '#870a28', 'primaryTextColor': '#ffffff', 'secondaryColor': '#00613c', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-07-01T19:00:00,3041.508,6298.098,"{'id': '444', 'name': 'São Paulo FC', 'shortName': 'SAO'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#ff0000', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#000000'}",True,12624,48.97953333333333,53.199866666666665,2023,"{'id': '370', 'name': 'Estadio do Morumbi', 'pitchLength': 105.0, 'pitchWidth': 68.0}",102.736,3106.106,"{'fps': 29.97, 'id': '10839', 'videoUrl': 'epitome-staging.pff.com/en/film_room/f3ade2c3-5b89-4925-9867-e468b26ba426'}",13
"{'id': '515', 'name': 'Grêmio', 'shortName': 'GRM'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-07-01T21:30:00,3048.967,6214.244,"{'id': '517', 'name': 'Bahia', 'shortName': 'BAH'}","{'name': 'Away', 'primaryColor': '#4169E1', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ff0000', 'secondaryTextColor': '#4169E1'}",False,12625,49.09888333333333,51.83511666666666,2023,"{'id': '366', 'name': 'Itaipava Arena Fonte Nova', 'pitchLength': 105.0, 'pitchWidth': 68.0}",103.034,3104.137,"{'fps': 29.97, 'id': '10840', 'videoUrl': 'epitome-staging.pff.com/en/film_room/08986dd7-fac9-4856-905e-76c247116b59'}",13
"{'id': '435', 'name': 'Flamengo', 'shortName': 'FLA'}","{'name': 'Away', 'primaryColor': '#ffffff', 'primaryTextColor': '#c22a1e', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-07-09T00:00:00,3181.548,6366.099,"{'id': '441', 'name': 'Palmeiras', 'shortName': 'PAL'}","{'name': 'Home', 'primaryColor': '#006437', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#006437'}",False,12626,52.98241666666666,52.94405,2023,"{'id': '369', 'name': 'Allianz Parque', 'pitchLength': 105.0, 'pitchWidth': 68.0}",2.603,3189.456,"{'fps': 29.97, 'id': '10918', 'videoUrl': 'epitome-staging.pff.com/en/film_room/477d7738-3d28-4a9f-86b7-47c9a8ecfd36'}",14
"{'id': '439', 'name': 'Internacional', 'shortName': 'INL'}","{'name': 'Away', 'primaryColor': '#f8f0e3', 'primaryTextColor': '#c20c18', 'secondaryColor': '#c20c18', 'secondaryTextColor': '#f8f0e3'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-07-09T19:00:00,3080.013,6238.539,"{'id': '436', 'name': 'Fluminense FC', 'shortName': 'FMN'}","{'name': 'Home', 'primaryColor': '#870a28', 'primaryTextColor': '#ffffff', 'secondaryColor': '#00613c', 'secondaryTextColor': '#ffffff'}",True,12627,50.0011,51.86798333333333,2023,"{'id': '364', 'name': 'Maracanã', 'pitchLength': 105.0, 'pitchWidth': 68.0}",79.947,3126.46,"{'fps': 29.97, 'id': '10920', 'videoUrl': 'epitome-staging.pff.com/en/film_room/80552566-e481-45b0-874d-f4c1cd2697cb'}",14
"{'id': '432', 'name': 'Corinthians', 'shortName': 'COR'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-07-08T21:30:00,3016.45,6149.483,"{'id': '428', 'name': 'Atlético Mineiro', 'shortName': 'ATM'}","{'name': 'Home', 'primaryColor': '#000000', 'primaryTextColor': '#ffffff', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",True,12628,49.00011666666666,51.00656666666667,2023,"{'id': '349', 'name': 'Mineirao', 'pitchLength': 105.0, 'pitchWidth': 68.0}",76.443,3089.089,"{'fps': 29.97, 'id': '10919', 'videoUrl': 'epitome-staging.pff.com/en/film_room/9e1dcd8e-023c-47e1-928d-1d622c23a400'}",14
"{'id': '517', 'name': 'Bahia', 'shortName': 'BAH'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#4169E1', 'secondaryColor': '#ff0000', 'secondaryTextColor': '#ffffff'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-07-08T19:00:00,3200.433,6332.766,"{'id': '434', 'name': 'Cuiabá', 'shortName': 'CUI'}","{'name': 'Home', 'primaryColor': '#ffff00', 'primaryTextColor': '#339900', 'secondaryColor': '#339900', 'secondaryTextColor': '#ffff00'}",False,12629,51.97473333333333,51.20786666666666,2023,"{'id': '351', 'name': 'Arena Pantanal', 'pitchLength': 105.0, 'pitchWidth': 68.0}",81.949,3260.294,"{'fps': 29.97, 'id': '10915', 'videoUrl': 'epitome-staging.pff.com/en/film_room/ce9714b2-a384-4ecb-8541-45db0cb7fb85'}",14
"{'id': '438', 'name': 'Goiás', 'shortName': 'GOI'}","{'name': 'Home', 'primaryColor': '#005e4f', 'primaryTextColor': '#ffffff', 'secondaryColor': '#ffffff', 'secondaryTextColor': '#005e4f'}","{'id': '42', 'name': 'Brasileiro Série A'}",2023-07-09T14:00:00,2742.676,6240.174,"{'id': '443', 'name': 'Santos FC', 'shortName': 'STS'}","{'name': 'Home', 'primaryColor': '#ffffff', 'primaryTextColor': '#000000', 'secondaryColor': '#000000', 'secondaryTextColor': '#ffffff'}",True,12630,45.666783333333335,58.24603333333334,2023,"{'id': '367', 'name': 'Estadio Urbano Caldeira', 'pitchLength': 105.0, 'pitchWidth': 68.0}",2.669,2745.412,"{'fps': 29.97, 'id': '10921', 'videoUrl': 'epitome-staging.pff.com/en/film_room/797e4d1b-af10-4440-ace1-e5c6ad75db99'}",14
